ID,Kasutusotstarve,Kasutusotstarve_ID,Maakond,KOV,KOV_voi_LinnaOsa,Esmane_Kasutuselevotu_Aasta,Ajastu,Aeg,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Rummide_arv_vannitoata,Maksimaalne_Korruste_Arv,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Mitu otsaseina soojustatud?,Kande- ja jäigastavate konstruktsioonide materjal,Välisseina liik,Välisseina välisviimistluse materjal,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis,Aken/sein,Heated/6.25,A märgis/A arv(köetavast pinnast),Akende pindala vastavalt tubade arvule,A märgis/A arv(ktubade arv),kütte kommentaar
330,Muu kolme või enama korteriga elamu,11222,Saare maakond, Saaremaa vald, Kuressaare linn,1963,1961-1970,1950-1980,24,20,90,66,3,0,2,1,12.3,12.5,11.4,36.4,394,1136,312.3,883,tellis,4,0,0,tellis,tellis,krohv,plekk,kaugküte,0,1,0,0,0,1,A,457.3,204.8,0.309,141.28,0.68984375,149.82,0.731542969,pole
237,Muu kolme või enama korteriga elamu,12132,Lääne-Viru maakond, Kadrina vald, Kadrina alevik,1983,1981-1990,>1980,95,100,471,376,5,0,8,1,16.9,17,57.7,100.6,1844,7370.6,1466.5,6656,väikeplokk,10,6,0,tellis,tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,B,3483,1229,0.261,1064.96,0.866525631,853.52,0.69448332,pole
217,Muu kolme või enama korteriga elamu,11222,Põlva maakond, Põlva vald, Põlva linn,1976,1971-1980,1950-1980,18,20,87,69,3,0,3,1,10,10,0,0,513,1476.6,423.4,1043.7,väikeplokk,4,0,0,tellis,tellis. väikeplokk,krohv,muu,kaugküte,1,0,0,0,0,0,C,839,195.3,0.189,166.99,0.855053763,156.63,0.801996928,pole
373,Muu kolme või enama korteriga elamu,11222,Harju maakond, Harku vald, Türisalu küla,1979,1971-1980,1950-1980,13,10,61,48,3,0,2,1,12.5,12.5,12.5,33.6,349.2,1048.6,328.5,793.3,väikeplokk,4,0,0,tellis,tellis. väikeplokk. tellis. väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),keraamiline tellis. krohv,eterniit. plekk,kaugküte,0,1,0,0,0,0,C,672,146,0.178,136.78,0.936820973,120,0.821917808,pole
13,Muu kolme või enama korteriga elamu,11222,Harju maakond, Rae vald, Jüri alevik,1974,1971-1980,1950-1980,18,20,72,54,3,0,2,0,10.5,10.5,11.8,33.9,354,1444,0,878,väikeplokk,4,0,0,tellis,tellis. väikeplokk,keraamiline tellis,eterniit,kaugküte,0,1,0,0,0,0,B,968,155.1,0.138,151.38,0.976011027,135,0.87040619,Tõhus kaugküte
369,Muu kolme või enama korteriga elamu,11222,Harju maakond, Tallinn, Nõmme linnaosa,1963,1961-1970,1950-1980,48,50,204,156,4,0,3,1,14.7,14.5,0,0,661,2585.8,603.7,2151,väikeplokk,4,9,0,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,eterniit,kaugküte,0,1,0,0,0,1,D,1240,395,0.242,344.16,0.871291139,354.12,0.896506329,pole
211,Muu kolme või enama korteriga elamu,12431,Harju maakond, Tallinn, Lasnamäe linnaosa,1960,1951-1960,1950-1980,24,20,102,78,4,0,1,1,11,11,14.3,38.2,549,1533.5,242.3,1417.2,väikeplokk,4,0,0,metall. monoliitne raudbetoon. monteeritav raudbetoon. tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kohtküte. kaugküte,1,0,0,0,0,1,C,667.4,197.6,0.228,226.75,1.147530364,177.06,0.896052632,pole
320,Muu kolme või enama korteriga elamu,11222,Ida-Viru maakond, Lüganuse vald, Lüganuse alevik,1981,1981-1990,>1980,12,10,58,46,2,0,3,1,10,10,10,48,476,1077.8,55.2,826,väikeplokk,4,0,0,tellis,tellis. väikeplokk,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,0,1,0,0,0,0,D,451,127.8,0.221,132.16,1.034115806,104.42,0.817057903,pole
131,Muu kolme või enama korteriga elamu,11222,Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev,1987,1981-1990,>1980,18,20,87,69,3,0,3,1,10,10,10,48,479,1433.7,212.4,1075.3,väikeplokk,4,0,0,tellis,tellis. väikeplokk,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,0,1,0.000,172.05,172.048,158.7,158.7,pole
17,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu vald, Äksi alevik,1979,1971-1980,1950-1980,18,20,87,69,3,0,3,1,12.6,12.5,11,48.4,476.9,1538.4,512.1,1161.9,väikeplokk,4,0,0,monteeritav raudbetoon. puit. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. tellis. tellis. väikeplokk,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plaatmaterjal (seal hulgas tsementkiudplaat),lokaalküte,0,1,0,0,0,0,D,917.3,200.6,0.179,185.90,0.926739781,156.63,0.780807577,pole
47,Muu kolme või enama korteriga elamu,12339,Tartu maakond, Tartu linn, Tartu linn,1968,1961-1970,1950-1980,53,50,173,120,5,0,4,1,17.2,17,0,0,438.4,1995,341.3,1874,väikeplokk,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,E,1233,351.6,0.222,299.84,0.852787258,272.4,0.774744027,pole
30,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Elva linn,1977,1971-1980,1950-1980,18,20,87,69,3,0,3,1,10,10,0,0,478,1489.8,253.3,1290.6,väikeplokk,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,C,751,144,0.161,206.50,1.434,156.63,1.087708333,pole
29,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Elva linn,1978,1971-1980,1950-1980,12,10,60,48,3,0,2,1,10,10,0,0,329,1029.4,138.7,788,väikeplokk,4,0,0,muu,muu,krohv,muu,kaugküte,1,0,0,0,0,0,D,335,122,0.267,126.08,1.033442623,108.96,0.893114754,pole
165,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Elva vald, Rõngu alevik,1980,1971-1980,1950-1980,18,20,76,58,3,0,3,1,12.4,12.5,9.9,48.8,474,1531.1,504.2,1152,väikeplokk,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plaatmaterjal (seal hulgas tsementkiudplaat),kaugküte,0,1,0,0,0,0,E,858.9,189.1,0.180,184.32,0.974722369,131.66,0.696245373,pole
51,Muu kolme või enama korteriga elamu,11222,Saare maakond, Saaremaa vald, Kuressaare linn,1986,1981-1990,>1980,18,20,88,70,3,0,3,1,11,11,0,0,480,1434.7,415.4,1152.9,väikeplokk,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,892.4,172,0.162,184.46,1.072465116,158.9,0.923837209,pole
146,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Vinni vald, Vinni alevik,1986,1981-1990,>1980,12,10,64,52,3,0,2,1,11.5,11.5,11.7,38.7,414,1150.8,313.2,861.8,väikeplokk,10,6,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),pole,eterniit,kaugküte,0,1,0,1,0,0,C,609.9,125.9,0.171,137.89,1.095218427,118.04,0.9375695,pole
390,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Vinni vald, Pajusti alevik,1975,1971-1980,1950-1980,16,20,80,64,2,0,4,1,8.5,8.5,10,66.7,664.6,1553.6,105.6,1047.1,väikeplokk,4,0,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),plaatmaterjal (seal hulgas tsementkiudplaat). plekk,kaugküte. lokaalküte,0,1,0,0,0,0,C,578,188,0.245,167.54,0.891148936,145.28,0.772765957,pole
361,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1968,1961-1970,1950-1980,18,20,72,54,3,0,2,1,10,10,10.6,33,361,1076.3,286.2,813.9,väikeplokk,4,0,0,tellis,tellis. väikeplokk,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,F,0,1,0.000,130.22,130.224,124.2,124.2,pole

